🍎地方综合,#genre#
铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
潼南综合,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8?zzhongqd
北碚综合,http://222.178.181.121:12034/beibei01.m3u8?zzhongqd
涪陵电视台,http://livefuling.chinamcache.com/liveful/fldszb001.m3u8?zzhongqd
涪陵电视台,http://livefuling.chinamcache.com/liveful/fldszb001.flv?zzhongqd

??河南,#genre#
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8?zhend
洛阳综合频道,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8?zhend
洛阳科教频道,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8?zhend
洛阳文旅频道,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
濮阳公共频道,http://p4.weizan.cn/596962/573388626766862967/live.m3u8?zhend
许昌公共频道,http://live.s23.net:2015/live/smil:xcgg.smil/playlist.m3u8?DVR?zhend
许昌农业科教,http://live.s23.net:2015/live/smil:nykj.smil/playlist.m3u8?DVR?zhend
睛彩许昌频道,http://live.s23.net:2015/live/smil:jcxc.smil/playlist.m3u8?DVR?zhend
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
周口新闻综合,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8?DVR?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
新野综合频道,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend

??  陕西,#genre#
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安都市频道,http://stream2.xiancity.cn/xatv2/sd/live.m3u8?zhend
西安影视频道,http://stream2.xiancity.cn/xatv4/sd/live.m3u8?zhend
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
宝鸡新闻综合,http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8?auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B;{User-Agent@0151?zhend}
宝鸡新闻综合,http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8?auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B;{User-Agent@0151?zhend}

??  黑龙江,#genre#
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江文体,http://39.134.65.145/PLTV/88888888/224/3221226012/1.m3u8?zheild
黑龙江文体,http://39.134.65.151/PLTV/88888888/224/3221225965/1.m3u8?zheild
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江新闻法治,http://39.134.65.149/PLTV/88888888/224/3221225992/1.m3u8?zheild
黑龙江新闻法治,http://39.134.65.151/PLTV/88888888/224/3221225992/1.m3u8?zheild
黑龙江公共农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江公共农业,http://39.134.65.147/PLTV/88888888/224/3221225998/1.m3u8?zheild
黑龙江公共农业,http://39.134.65.151/PLTV/88888888/224/3221225998/1.m3u8?zheild
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江影视,http://39.134.65.145/PLTV/88888888/224/3221225971/1.m3u8?zheild
黑龙江影视,http://39.134.65.151/PLTV/88888888/224/3221225971/1.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
黑龙江都市,http://39.134.65.145/PLTV/88888888/224/3221225990/1.m3u8?zheild
黑龙江都市,http://39.134.65.151/PLTV/88888888/224/3221225990/1.m3u8?zheild
黑龙江少儿,http://39.134.65.151/PLTV/88888888/224/3221226002/1.m3u8?zheild
黑龙江少儿,http://39.134.65.145/PLTV/88888888/224/3221226002/1.m3u8?zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225684/1.m3u8?zheild
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨影视,http://39.134.65.151/PLTV/88888888/224/3221225700/1.m3u8?zheild
哈尔滨影视,http://39.134.65.149/PLTV/88888888/224/3221225700/1.m3u8?zheild
哈尔滨资讯,http://39.134.65.149/PLTV/88888888/224/3221225697/1.m3u8?zheild
哈尔滨资讯,http://39.134.65.151/PLTV/88888888/224/3221225697/1.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨生活,http://39.134.65.151/PLTV/88888888/224/3221225698/1.m3u8?zheild
哈尔滨生活,http://39.134.65.149/PLTV/88888888/224/3221225698/1.m3u8?zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
哈尔滨娱乐,http://39.134.65.151/PLTV/88888888/224/3221225699/1.m3u8
哈尔滨娱乐,http://39.134.65.149/PLTV/88888888/224/3221225699/1.m3u8?zheild
大庆新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225736/1.m3u8?zheild
大庆新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225736/1.m3u8?zheild
大庆公共,http://39.134.65.149/PLTV/88888888/224/3221225734/1.m3u8?zheild
大庆公共,http://39.134.65.151/PLTV/88888888/224/3221225734/1.m3u8?zheild
鹤岗新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225785/1.m3u8?zheild
鹤岗新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225785/1.m3u8?zheild
鹤岗新闻综合,http://39.134.65.141/PLTV/88888888/224/3221225785/1.m3u8?zheild
鹤岗新闻综合,http://39.134.65.145/PLTV/88888888/224/3221225785/1.m3u8?zheild
鹤岗新闻综合,http://39.134.65.143/PLTV/88888888/224/3221225785/1.m3u8?zheild
鹤岗公共频道,http://39.134.65.151/PLTV/88888888/224/3221225787/1.m3u8?zheild
鹤岗公共频道,http://39.134.65.149/PLTV/88888888/224/3221225787/1.m3u8?zheild
鹤岗公共频道,http://39.134.65.145/PLTV/88888888/224/3221225787/1.m3u8?zheild
七台河新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225783/1.m3u8?zheild
七台河新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225783/1.m3u8?zheild
七台河公共,http://39.134.65.149/PLTV/88888888/224/3221225800/1.m3u8?zheild
佳木斯新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225993/1.m3u8?zheild
佳木斯新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225993/1.m3u8?zheild
萝北综合,http://juyunlive.juyun.tv/live/65887157.m3u8?zheild
甘南县综合,http://player.juyun.tv/camera/65362146.m3u8?zheild

??  辽宁,#genre#
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8?zliaond
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8?zliaond
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8?zliaond
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8?zliaond
辽宁教育青少,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8?zliaond

??  内蒙古,#genre#
呼和浩特新闻综合,http://cdnpull.0471tv.org.cn/live/test1.m3u8?zneimd
呼和浩特都市生活,http://cdnpull.0471tv.org.cn/live/test2.m3u8?zneimd
呼和浩特影娱乐,http://cdnpull.0471tv.org.cn/live/test.m3u8?zneimd
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8?zneimd
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8?zneimd
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8?zneimd
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/hls/live001.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/flv/live/live001.flv?zneimd
呼伦贝尔文化旅游,https://live.hrtonline.cn/flv/live/live002.flv?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/hls/live003.m3u8?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/flv/live/live003.flv?zneimd
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8?zneimd
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8?zneimd
乌兰察布生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8?zneimd
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vedio?zneimd
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8?zneimd
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8?zneimd
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
鄂托克前旗电视台,http://livehqy.chinamcache.com/live/hqyzb01.m3u8?zneimd

??  新疆,#genre#
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8?zxinjd
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8?zxinjd
克拉玛依影剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8?zxinjd
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8?zxinjd
克拉玛依新闻,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8?zxinjd
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8?zxinjd
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8?zxinjd
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdgq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.140:5002/yili3_hdgq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.140:5002/yili3_hdbq.m3u8?token=guoziyun?zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdbq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdgq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdgq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdcq-1.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdbq.m3u8?token=guoziyun?zxinjd
伊犁经济法制,http://202.107.188.140:5002/yili4_hdbq.m3u8?token=guoziyun?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd
兵团七师胡杨河新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8?zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团八师石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8?zxinjd
兵团八师石河子影视文体,http://202.107.188.141:5002/shiheziyinshiwenti_hdgq.m3u8?token=guoziyun?zxinjd
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8?zxinjd
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8?zxinjd
昭苏哈语,http://p4.weizan.cn/922798105/014770838249882543/live.m3u8?zxinjd
昭苏汉语,http://p4.weizan.cn/922798105/668907141897737665/live.m3u8?zxinjd
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd

???  青海,#genre#
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8?zqinghd
海西州综合,http://stream.haixitv.cn/1/sd/live.m3u8?zqinghd
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd

????  宁夏,#genre#
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8?txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6;{User-Agent@0151?zningxd}
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8?txSecret=6a3918f766d0ff625282376ffee72687&txTime=6235C9C1;{User-Agent@0151?zningxd}
银川生活,http://www.ycen.com.cn/ycxw/sd/live.m3u8?zningxd
银川公共,http://www.ycen.com.cn/ycgg/sd/live.m3u8?zningxd
银川文体,http://www.ycen.com.cn/ycwt/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
中宁综合,https://hls.ningxiahuangheyun.com/live/znzh.m3u8?zningxd

???  海南,#genre#
海口新闻,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
海口经济,http://p2.weizan.cn/11763520/862975416677893268/live.m3u8
海口生活,http://p2.weizan.cn/11763520/437504960339513614/live.m3u8

??  吉林,#genre#
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8?zjild
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8?zjild
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8?zjild
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?zjild
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8?zjild
吉林7频道,http://stream1.jlntv.cn/fzpd/sd/live.m3u8?zjild
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518?zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

??  河北,#genre#
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8?zhebd
衡水公共频道,http://hls.hsrtv.cn/hls/hstv2.m3u8?zhebd
邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
滦平新闻频道,https://live.lpxrmtzx.com/live/wh.m3u8?zhebd
滦平新闻频道,rtmp://live.lpxrmtzx.com/live/wh?zhebd

????  天津,#genre#
天津,http://39.135.32.24:6610/000000001000/1000000001000000831/1.m3u8?xtkg?ztianjd
宁河新闻,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8?ztianjd
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd

??  西藏,#genre#
西藏藏语,http://111.40.196.9/PLTV/88888888/224/3221225676/index.m3u8?zxicd

??  少儿频道,#genre#
北京卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8?zbeid
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
北京卡酷少儿,http://39.135.32.10:6610/000000001000/kakukaton/1.m3u8?IASHttpSessionId=OTT?zbeid
北京卡酷少儿,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
